clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd,latitude,longitude
76,2023-01-01,-5.0,23,200,77,84,727,349,1.7,1672552800,0.9,261,4.1,1672556400,-6.0,1672628400,0.0,0.0,982,final,82,1013,0.0,220.0,26,549,4802,1846,620,-2.3,1672552800,261,6.4,2.8,44.993,-93.175
100,2023-01-02,-6.3,23,201,77,84,728,351,-3.3,1672722000,0.6,209,3.0,1672718400,-6.0,1672668000,0.5,0.5,987,final,87,1019,7.5,217.0,10,551,4817,1857,232,-4.4,1672639200,209,4.4,1.6,44.993,-93.175
98,2023-01-03,-4.9,23,201,78,84,729,352,-0.6,1672797600,0.6,34,6.6,1672761600,-4.4,1672740000,25.3,25.3,976,final,87,1007,376.9,177.0,14,553,4834,1870,330,-3.0,1672725600,34,14.0,5.2,44.993,-93.175
100,2023-01-04,-1.5,23,202,78,84,730,354,1.0,1672851600,0.6,32,5.7,1672822800,-1.1,1672894800,29.8,29.8,975,final,92,1005,331.8,300.0,9,555,4852,1884,217,-0.3,1672812000,32,10.8,5.0,44.993,-93.175
97,2023-01-05,-6.4,23,203,79,84,732,356,-1.1,1672898400,1.1,298,7.0,1672912800,-8.0,1672977600,1.5,1.5,983,final,84,1015,93.0,393.0,54,557,4871,1898,1301,-4.1,1672898400,298,11.3,4.5,44.993,-93.175
49,2023-01-06,-13.0,23,204,80,84,733,358,-7.2,1672984800,1.9,238,3.5,1672984800,-14.9,1673067600,0.0,0.0,991,final,82,1024,0.0,370.0,76,560,4892,1914,1814,-10.5,1672984800,238,3.8,2.3,44.993,-93.175
4,2023-01-07,-16.2,23,205,80,85,734,360,-6.7,1673128800,2.0,206,2.4,1673139600,-17.2,1673092800,0.0,0.0,998,final,77,1030,0.0,353.0,74,562,4913,1930,1782,-13.1,1673071200,206,4.4,1.4,44.993,-93.175
4,2023-01-08,-14.0,24,206,81,85,736,362,-5.0,1673208000,2.0,164,3.2,1673211600,-16.1,1673179200,0.0,0.0,990,final,78,1023,0.0,341.0,81,565,4936,1948,1948,-10.9,1673157600,164,6.8,2.2,44.993,-93.175
61,2023-01-09,-8.5,24,207,82,85,737,365,0.0,1673301600,1.1,146,4.1,1673287200,-12.8,1673258400,0.0,0.0,982,final,83,1014,0.0,330.0,41,568,4960,1966,993,-6.1,1673244000,146,6.0,2.7,44.993,-93.175
100,2023-01-10,-5.9,24,208,83,85,739,367,-2.2,1673388000,0.6,237,2.9,1673330400,-6.7,1673341200,0.0,0.0,980,final,88,1011,0.0,321.0,14,571,4986,1986,333,-4.2,1673330400,237,4.0,1.5,44.993,-93.175
100,2023-01-11,-2.7,24,209,84,86,741,370,0.6,1673478000,0.8,198,5.5,1673488800,-3.3,1673416800,3.3,3.3,980,final,88,1011,33.0,354.0,38,574,5012,2006,902,-0.8,1673416800,198,6.4,2.3,44.993,-93.175
100,2023-01-12,-7.6,24,210,84,86,743,373,0.0,1673503200,0.6,328,7.2,1673550000,-7.1,1673586000,0.5,0.5,992,final,80,1024,6.0,360.0,21,577,5040,2028,500,-4.6,1673503200,328,10.3,5.8,44.993,-93.175
100,2023-01-13,-9.9,24,211,85,86,744,376,-6.7,1673636400,0.7,207,4.9,1673589600,-10.0,1673672400,0.0,0.0,997,final,84,1029,0.0,351.0,25,581,5069,2050,591,-7.7,1673589600,207,6.8,2.7,44.993,-93.175
80,2023-01-14,-8.1,24,212,86,86,746,379,-0.6,1673744400,1.2,158,7.4,1673722800,-11.0,1673679600,0.0,0.0,985,final,80,1017,0.0,344.0,31,585,5099,2074,735,-5.0,1673676000,158,12.5,5.5,44.993,-93.175
67,2023-01-15,-3.4,25,214,87,87,748,382,2.8,1673816400,2.0,153,7.1,1673805600,-1.7,1673776800,0.0,0.0,977,final,75,1008,0.0,335.0,77,588,5130,2098,1854,0.6,1673762400,153,11.3,4.8,44.993,-93.175
100,2023-01-16,-0.3,25,215,88,87,750,385,2.8,1673863200,0.7,135,4.9,1673870400,0.0,1673924400,30.8,30.8,969,final,89,999,99.1,325.0,14,592,5162,2123,335,1.2,1673848800,135,7.2,3.7,44.993,-93.175
100,2023-01-17,-1.1,25,216,90,87,752,389,1.1,1673989200,0.7,316,5.5,1673964000,-0.6,1674018000,0.5,0.5,975,final,88,1005,9.0,334.0,21,596,5194,2149,503,0.6,1673935200,316,9.8,4.5,44.993,-93.175
100,2023-01-18,-3.2,25,218,91,88,754,392,0.6,1674064800,1.0,141,6.5,1674090000,-2.2,1674043200,0.0,0.0,983,final,82,1015,0.0,332.0,45,600,5228,2176,1072,-0.5,1674021600,141,13.4,3.7,44.993,-93.175
99,2023-01-19,-3.5,25,219,92,88,757,396,0.0,1674151200,0.7,211,7.7,1674165600,-2.8,1674187200,12.3,12.3,977,final,86,1008,158.5,273.0,18,605,5263,2204,431,-1.5,1674108000,211,13.6,5.4,44.993,-93.175
99,2023-01-20,-7.2,25,221,93,88,759,400,-2.8,1674212400,0.7,291,5.9,1674212400,-7.8,1674266400,0.0,0.0,989,final,81,1021,0.0,333.0,23,611,5299,2234,562,-4.5,1674194400,291,10.3,4.1,44.993,-93.175
100,2023-01-21,-7.1,26,223,94,89,761,403,-4.0,1674327600,1.1,239,3.9,1674298800,-8.3,1674298800,0.0,0.0,988,final,92,1020,0.0,326.0,34,618,5340,2264,814,-6.0,1674280800,239,5.2,2.5,44.993,-93.175
100,2023-01-22,-9.0,26,224,96,89,763,407,-6.1,1674367200,0.7,285,3.6,1674450000,-9.3,1674450000,0.0,0.0,984,final,92,1016,0.0,321.0,12,624,5385,2296,298,-7.9,1674367200,285,4.8,2.1,44.993,-93.175
89,2023-01-23,-8.1,26,226,97,89,766,412,-0.6,1674525600,1.0,238,4.8,1674529200,-11.7,1674478800,0.0,0.0,984,final,87,1016,0.0,317.0,40,630,5433,2328,962,-6.3,1674453600,238,9.8,3.3,44.993,-93.175
68,2023-01-24,-7.3,27,229,98,90,768,416,-1.7,1674622800,1.0,197,4.3,1674543600,-10.0,1674568800,0.0,0.0,986,final,86,1018,0.0,312.0,55,637,5484,2362,1317,-5.2,1674540000,197,7.6,2.6,44.993,-93.175
99,2023-01-25,-6.7,27,231,100,90,770,420,-2.2,1674626400,0.7,306,7.2,1674691200,-8.9,1674709200,3.5,3.5,981,final,83,1013,52.0,308.0,26,643,5537,2397,621,-4.3,1674626400,306,10.4,4.2,44.993,-93.175
68,2023-01-26,-16.3,27,233,101,91,773,424,-8.9,1674763200,2.3,269,6.2,1674727200,-16.7,1674741600,0.3,0.3,984,final,69,1016,6.3,284.0,101,649,5591,2433,2416,-11.6,1674712800,269,9.3,4.3,44.993,-93.175
60,2023-01-27,-10.2,27,235,103,91,775,429,1.0,1674824400,0.9,265,11.3,1674835200,-13.8,1674882000,5.3,5.3,974,final,75,1006,81.3,279.0,31,656,5646,2470,754,-6.4,1674799200,265,17.7,6.7,44.993,-93.175
77,2023-01-28,-20.8,28,238,104,91,778,433,-13.9,1674885600,0.8,237,5.5,1674885600,-16.7,1674918000,0.0,0.0,993,final,62,1026,0.0,293.0,30,662,5701,2508,714,-15.2,1674885600,237,9.8,4.3,44.993,-93.175
72,2023-01-29,-23.2,28,240,106,92,780,438,-14.4,1675022400,1.9,304,5.3,1674975600,-20.6,1675000800,0.0,0.0,998,final,59,1032,0.0,288.0,75,669,5757,2547,1790,-17.0,1674972000,304,9.3,4.1,44.993,-93.175
14,2023-01-30,-24.8,28,242,108,92,782,443,-16.7,1675101600,2.4,276,6.0,1675105200,-21.7,1675083600,0.0,0.0,1000,final,61,1033,0.0,284.0,108,675,5813,2586,2586,-19.1,1675058400,276,8.1,3.9,44.993,-93.175
37,2023-01-31,-22.9,28,245,109,93,785,448,-12.2,1675206000,2.3,219,5.2,1675180800,-22.2,1675152000,0.0,0.0,994,final,60,1027,0.0,280.0,109,681,5869,2627,2621,-17.0,1675144800,219,9.3,3.5,44.993,-93.175
25,2023-02-01,-17.6,29,247,111,93,787,453,-6.7,1675281600,2.2,214,3.9,1675306800,-16.7,1675256400,0.0,0.0,990,final,62,1022,0.0,300.0,110,688,5925,2669,2638,-11.7,1675231200,214,6.4,2.4,44.993,-93.175
23,2023-02-02,-20.6,29,249,113,93,790,458,-9.4,1675346400,2.5,300,10.4,1675368000,-22.7,1675400400,0.0,0.0,995,final,58,1027,0.0,296.0,103,694,5981,2711,2472,-13.9,1675317600,300,14.5,6.0,44.993,-93.175
67,2023-02-03,-27.0,29,252,115,94,792,463,-16.1,1675476000,2.1,197,5.6,1675465200,-24.4,1675418400,0.0,0.0,1002,final,56,1035,0.0,291.0,81,701,6037,2754,1933,-20.4,1675404000,197,9.8,3.7,44.993,-93.175
52,2023-02-04,-13.9,29,254,117,94,795,468,-2.8,1675544400,0.9,166,4.1,1675490400,-16.7,1675490400,0.0,0.0,981,final,66,1013,0.0,288.0,36,707,6092,2798,875,-8.8,1675490400,166,8.4,2.4,44.993,-93.175
23,2023-02-05,-9.0,30,256,118,95,797,473,-0.6,1675630800,2.6,289,4.3,1675612800,-7.9,1675587600,0.0,0.0,984,final,72,1016,0.0,284.0,116,713,6146,2843,2792,-4.7,1675576800,289,8.8,2.4,44.993,-93.175
72,2023-02-06,-5.9,30,258,120,95,800,478,2.2,1675724400,1.5,149,7.1,1675717200,-9.4,1675674000,2.3,2.3,979,final,80,1011,3.0,280.0,82,720,6200,2889,1964,-2.8,1675663200,149,13.8,4.1,44.993,-93.175
47,2023-02-07,-4.5,30,261,122,95,802,484,1.7,1675803600,2.6,266,7.0,1675760400,-2.2,1675832400,0.0,0.0,984,final,71,1015,0.0,288.0,122,726,6254,2935,2935,0.1,1675749600,266,10.5,4.5,44.993,-93.175
9,2023-02-08,-4.3,31,263,124,96,805,489,7.2,1675890000,2.8,164,5.1,1675897200,-5.6,1675861200,0.0,0.0,987,final,72,1018,0.0,284.0,124,732,6307,2982,2982,0.3,1675836000,164,11.3,2.7,44.993,-93.175
85,2023-02-09,-6.0,31,265,126,96,807,495,3.3,1675972800,0.9,283,9.4,1675972800,-6.9,1676005200,0.0,0.0,984,final,71,1016,0.0,258.0,29,739,6359,3030,695,-1.1,1675922400,283,16.1,5.2,44.993,-93.175
7,2023-02-10,-13.7,31,267,128,97,810,500,-1.7,1676066400,2.8,248,7.5,1676008800,-12.8,1676034000,0.0,0.0,996,final,58,1028,0.0,254.0,128,745,6411,3078,3077,-6.9,1676008800,248,11.0,3.7,44.993,-93.175
15,2023-02-11,-6.6,31,269,130,97,812,506,3.9,1676152800,2.8,217,6.2,1676102400,-2.2,1676116800,0.0,0.0,988,final,60,1020,0.0,250.0,123,751,6462,3127,2943,0.3,1676095200,217,12.2,4.0,44.993,-93.175
23,2023-02-12,-4.9,32,271,132,98,815,512,6.1,1676235600,1.3,223,4.2,1676246400,-6.1,1676203200,0.0,0.0,981,final,74,1013,0.0,246.0,64,757,6513,3177,1532,-0.6,1676181600,223,7.6,2.1,44.993,-93.175
9,2023-02-13,-4.6,32,273,134,98,817,517,5.0,1676318400,3.0,206,4.7,1676325600,-4.4,1676293200,0.0,0.0,977,final,70,1008,0.0,245.0,134,763,6563,3227,3227,0.5,1676268000,206,10.8,3.4,44.993,-93.175
81,2023-02-14,0.2,32,275,137,98,819,523,5.6,1676354400,0.9,148,7.4,1676408400,2.2,1676365200,32.3,32.3,964,final,79,994,0.0,238.0,28,770,6612,3277,666,3.7,1676354400,148,9.3,4.7,44.993,-93.175
69,2023-02-15,-6.3,32,278,139,99,822,529,3.3,1676440800,1.2,305,10.0,1676469600,-8.8,1676523600,13.8,13.8,976,final,76,1007,3.5,216.0,59,776,6660,3329,1408,-2.7,1676440800,305,16.9,6.7,44.993,-93.175
56,2023-02-16,-16.1,33,279,141,99,824,535,-7.2,1676584800,1.2,237,6.8,1676581200,-11.0,1676610000,0.0,0.0,992,final,58,1024,0.0,217.0,54,782,6708,3380,1291,-9.3,1676527200,237,11.7,4.6,44.993,-93.175
19,2023-02-17,-14.1,33,281,143,100,826,541,-2.2,1676671200,2.7,231,5.5,1676653200,-14.4,1676638800,0.0,0.0,990,final,61,1023,0.0,215.0,118,788,6755,3432,2840,-7.7,1676613600,231,11.8,3.6,44.993,-93.175
38,2023-02-18,-5.1,33,283,145,100,829,547,2.2,1676757600,1.9,179,4.6,1676757600,-5.6,1676725200,0.0,0.0,984,final,75,1015,0.0,212.0,133,794,6801,3485,3191,-1.3,1676700000,179,7.2,2.9,44.993,-93.175
44,2023-02-19,-6.1,33,285,147,101,831,553,1.7,1676836800,1.7,271,5.8,1676840400,-7.5,1676869200,0.0,0.0,978,final,76,1009,0.0,210.0,74,800,6846,3538,1769,-2.3,1676786400,271,10.4,3.8,44.993,-93.175
79,2023-02-20,-9.0,34,287,150,101,833,559,1.7,1676930400,2.3,222,10.2,1676944800,-11.9,1676955600,2.5,2.5,974,final,77,1005,50.0,208.0,91,806,6891,3591,2179,-5.6,1676872800,222,17.6,4.9,44.993,-93.175
71,2023-02-21,-15.9,34,289,152,101,836,565,-9.0,1677038400,1.0,187,6.8,1676959200,-16.1,1676984400,7.0,7.0,979,final,75,1010,161.3,210.0,37,811,6935,3645,900,-12.3,1676959200,187,13.5,3.8,44.993,-93.175
99,2023-02-22,-11.2,34,291,154,102,838,571,-6.0,1677103200,1.7,42,9.1,1677117600,-10.0,1677067200,14.5,14.5,980,final,78,1012,268.3,244.0,69,817,6978,3699,1659,-8.0,1677045600,42,15.6,7.6,44.993,-93.175
86,2023-02-23,-14.3,34,293,156,102,840,577,-7.8,1677132000,1.1,206,8.1,1677142800,-16.6,1677214800,12.8,12.8,988,final,75,1020,255.0,313.0,39,823,7021,3753,946,-10.8,1677132000,206,15.1,5.8,44.993,-93.175
74,2023-02-24,-20.0,35,294,159,103,842,583,-12.2,1677276000,2.4,205,3.3,1677236400,-21.7,1677240000,1.8,1.8,1005,final,72,1038,62.0,375.0,114,829,7063,3808,2728,-16.1,1677218400,205,4.4,1.7,44.993,-93.175
25,2023-02-25,-13.5,35,296,161,103,844,589,-3.3,1677362400,3.6,219,6.8,1677355200,-15.6,1677330000,0.0,0.0,988,final,72,1021,0.0,368.0,161,834,7104,3862,3862,-9.3,1677304800,219,12.4,3.8,44.993,-93.175
38,2023-02-26,-13.7,35,298,163,103,846,595,0.6,1677448800,3.7,142,6.5,1677463200,-14.4,1677412800,0.0,0.0,981,final,56,1012,0.0,358.0,154,842,7145,3918,3702,-6.0,1677391200,142,10.0,4.0,44.993,-93.175
89,2023-02-27,-2.4,35,300,166,104,849,601,1.1,1677488400,1.2,202,5.5,1677492000,-1.9,1677560400,17.5,17.5,967,final,83,998,26.8,345.0,34,850,7191,3974,806,0.3,1677477600,202,11.7,4.1,44.993,-93.175
55,2023-02-28,-7.1,36,302,168,104,851,607,4.4,1677621600,2.6,187,4.2,1677646800,-6.7,1677585600,0.8,0.8,979,final,64,1010,6.0,344.0,102,858,7243,4030,2457,-0.8,1677564000,187,6.4,1.9,44.993,-93.175
100,2023-03-01,-2.8,36,306,173,105,855,620,2.2,1677690000,1.5,200,8.1,1677715200,-4.4,1677729600,5.5,5.5,977,final,83,1008,46.0,285.0,55,874,7356,4145,1330,-0.3,1677650400,200,11.8,5.5,44.993,-93.175
94,2023-03-02,-8.1,37,309,175,105,857,626,-2.2,1677819600,2.9,150,5.3,1677812400,-8.3,1677758400,0.0,0.0,984,final,78,1016,0.0,327.0,100,883,7413,4204,2388,-4.9,1677736800,150,9.3,3.6,44.993,-93.175
79,2023-03-03,-4.2,37,311,178,106,859,632,4.4,1677880800,1.7,197,3.3,1677898800,-6.0,1677848400,0.0,0.0,975,final,80,1006,0.0,322.0,103,892,7473,4262,2468,-1.0,1677823200,197,5.6,2.2,44.993,-93.175
56,2023-03-04,-4.9,38,314,180,106,860,638,3.3,1677963600,1.8,245,5.1,1677967200,-4.3,1677992400,0.0,0.0,982,final,75,1013,0.0,318.0,54,901,7536,4322,1297,-0.9,1677909600,245,7.7,2.5,44.993,-93.175
74,2023-03-05,-5.7,38,317,183,106,862,644,3.3,1678050000,1.4,118,7.5,1678078800,-6.7,1678014000,15.5,15.5,989,final,74,1021,110.0,313.0,47,910,7602,4382,1119,-1.4,1677996000,118,13.0,4.1,44.993,-93.175
85,2023-03-06,-1.9,38,320,185,107,864,650,2.2,1678136400,1.8,57,6.5,1678082400,-1.6,1678165200,3.8,3.8,989,final,83,1021,46.0,359.0,52,919,7669,4443,1257,0.7,1678082400,57,11.6,5.2,44.993,-93.175
87,2023-03-07,-4.7,39,322,188,107,866,656,3.9,1678226400,1.5,124,5.9,1678226400,-2.2,1678176000,0.0,0.0,1000,final,68,1032,0.0,375.0,60,928,7737,4503,1445,0.9,1678168800,124,9.8,4.1,44.993,-93.175
100,2023-03-08,-4.8,39,325,190,108,868,662,1.7,1678255200,2.0,90,6.2,1678269600,0.0,1678334400,7.5,7.5,1000,final,69,1031,54.5,363.0,65,936,7804,4564,1557,0.6,1678255200,90,8.8,4.0,44.993,-93.175
100,2023-03-09,-2.9,39,328,193,108,869,668,1.1,1678359600,1.5,80,7.4,1678388400,-1.4,1678424400,12.8,12.8,996,final,82,1027,120.0,357.0,45,944,7870,4626,1087,-0.1,1678341600,80,14.4,4.4,44.993,-93.175
100,2023-03-10,-5.0,40,331,195,108,871,674,0.6,1678482000,1.6,70,5.8,1678510800,-3.0,1678453200,1.5,1.5,992,final,76,1023,30.0,387.0,49,952,7935,4687,1185,-1.1,1678428000,70,11.9,3.6,44.993,-93.175
100,2023-03-11,-4.1,40,333,198,109,873,680,-0.6,1678557600,1.6,117,8.3,1678561200,-2.2,1678525200,14.0,14.0,984,final,83,1016,120.5,388.0,38,960,7999,4749,901,-1.6,1678514400,117,14.5,5.7,44.993,-93.175
100,2023-03-12,-4.6,42,350,209,109,874,686,0.0,1678654800,1.7,274,9.3,1678676400,-4.0,1678680000,8.3,8.3,981,final,80,1012,109.0,447.0,80,967,8061,4811,1837,-1.7,1678600800,274,14.2,5.1,44.993,-93.175
56,2023-03-13,-10.4,41,338,203,109,876,692,-1.1,1678741200,4.0,251,7.4,1678694400,-7.2,1678708800,0.0,0.0,994,final,63,1026,0.0,501.0,129,975,8122,4873,3106,-4.2,1678683600,251,12.3,4.3,44.993,-93.175
15,2023-03-14,-10.5,41,341,206,110,878,698,-0.6,1678831200,5.2,168,8.1,1678831200,-11.1,1678791600,0.0,0.0,994,final,66,1026,0.0,485.0,206,982,8181,4935,4934,-5.1,1678770000,168,13.0,4.4,44.993,-93.175
67,2023-03-15,-3.3,41,343,208,110,879,704,6.9,1678939200,1.7,156,6.5,1678939200,-2.8,1678863600,0.0,0.0,981,final,66,1012,0.0,469.0,55,989,8238,4996,1319,2.5,1678856400,156,13.8,4.7,44.993,-93.175
100,2023-03-16,-1.3,42,346,211,110,881,710,7.2,1678957200,1.7,279,11.6,1679025600,-5.6,1679025600,14.0,14.0,973,final,79,1004,68.5,407.0,29,996,8294,5058,699,2.0,1678942800,279,18.8,6.3,44.993,-93.175
45,2023-03-17,-16.6,42,348,213,111,882,715,-6.1,1679029200,2.1,300,9.5,1679083200,-13.9,1679104800,0.0,0.0,982,final,64,1014,0.0,387.0,79,1003,8348,5120,1907,-11.1,1679029200,300,17.1,8.5,44.993,-93.175
65,2023-03-18,-15.3,42,350,216,111,883,721,-2.8,1679176800,5.0,314,9.4,1679148000,-13.3,1679119200,0.0,0.0,990,final,59,1022,0.0,380.0,151,1010,8401,5181,3635,-8.5,1679115600,314,14.3,7.1,44.993,-93.175
25,2023-03-19,-13.2,42,352,218,111,885,727,4.4,1679266800,3.4,239,7.6,1679256000,-13.9,1679227200,0.0,0.0,989,final,51,1021,0.0,373.0,175,1016,8452,5242,4210,-4.4,1679202000,239,14.8,4.5,44.993,-93.175
44,2023-03-20,-7.3,43,354,221,111,886,732,3.9,1679346000,5.3,132,5.5,1679328000,-3.9,1679317200,0.0,0.0,983,final,58,1015,0.0,366.0,195,1023,8502,5303,4677,0.3,1679288400,132,11.7,3.8,44.993,-93.175
82,2023-03-21,-5.2,43,356,224,112,887,738,4.4,1679432400,2.0,88,6.6,1679428800,-3.9,1679392800,1.5,1.5,985,final,66,1016,0.0,360.0,72,1029,8550,5364,1738,0.5,1679374800,88,11.1,5.3,44.993,-93.175
87,2023-03-22,-2.5,43,358,226,112,889,743,4.4,1679475600,1.8,253,7.2,1679493600,-2.7,1679544000,5.3,5.3,981,final,79,1013,0.0,351.0,70,1035,8597,5425,1669,0.7,1679461200,253,14.2,5.3,44.993,-93.175
60,2023-03-23,-8.9,43,360,229,112,890,749,3.3,1679608800,3.4,309,4.5,1679569200,-4.4,1679572800,0.0,0.0,988,final,58,1020,0.0,333.0,152,1041,8642,5485,3636,-1.3,1679547600,309,10.8,2.9,44.993,-93.175
5,2023-03-24,-9.8,44,362,231,113,891,754,5.6,1679695200,6.1,152,4.5,1679691600,-5.6,1679659200,0.0,0.0,985,final,50,1016,0.0,330.0,231,1047,8687,5545,5544,0.2,1679634000,152,5.0,2.1,44.993,-93.175
63,2023-03-25,-6.5,44,364,234,113,892,760,7.2,1679781600,5.2,232,6.4,1679781600,0.0,1679742000,0.0,0.0,977,final,51,1008,0.0,325.0,219,1053,8730,5605,5253,2.9,1679720400,232,10.8,3.7,44.993,-93.175
20,2023-03-26,-6.6,44,365,236,113,894,765,6.1,1679864400,5.4,293,5.7,1679868000,-3.9,1679832000,0.0,0.0,986,final,59,1017,0.0,306.0,224,1059,8771,5664,5380,1.0,1679806800,293,11.3,3.4,44.993,-93.175
46,2023-03-27,-10.4,44,367,238,113,895,770,4.4,1679947200,2.8,296,6.0,1679972400,-4.4,1679918400,0.0,0.0,993,final,47,1025,0.0,294.0,104,1064,8812,5723,2493,-0.2,1679893200,296,7.2,3.4,44.993,-93.175
40,2023-03-28,-12.3,45,369,241,114,896,775,1.7,1680033600,5.0,279,8.4,1680033600,-9.4,1680004800,0.0,0.0,995,final,53,1026,0.0,288.0,185,1070,8851,5781,4444,-3.7,1679979600,279,15.5,5.3,44.993,-93.175
14,2023-03-29,-15.7,45,370,243,114,897,780,-1.7,1680123600,5.6,298,6.5,1680069600,-11.7,1680091200,0.0,0.0,996,final,51,1028,0.0,169.0,237,1075,8890,5839,5691,-6.6,1680066000,298,10.8,3.7,44.993,-93.175
78,2023-03-30,-8.6,45,372,246,114,898,785,2.8,1680213600,2.0,128,6.5,1680202800,-8.3,1680170400,2.3,2.3,986,final,62,1018,3.0,167.0,74,1083,8928,5897,1780,-2.2,1680152400,128,12.7,4.0,44.993,-93.175
100,2023-03-31,0.0,45,374,248,114,899,790,3.3,1680285600,2.0,59,8.9,1680289200,0.2,1680321600,54.0,54.0,968,final,87,999,139.3,166.0,47,1091,8974,5955,1132,1.9,1680238800,59,15.7,6.5,44.993,-93.175
41,2023-04-01,-5.9,46,376,251,115,900,795,4.4,1680382800,6.7,258,10.1,1680346800,-3.9,1680354000,10.0,10.0,980,final,67,1011,165.0,331.0,242,1099,9025,6014,5796,-0.2,1680325200,258,16.2,5.4,44.993,-93.175
55,2023-04-02,-2.8,46,378,253,115,901,800,10.6,1680462000,4.4,192,8.4,1680440400,-3.9,1680418800,0.3,0.3,976,final,66,1007,79.0,410.0,189,1106,9078,6072,4539,3.3,1680411600,192,15.6,5.2,44.993,-93.175
74,2023-04-03,-2.4,46,380,255,115,902,805,6.7,1680552000,2.8,283,5.5,1680534000,1.7,1680519600,0.0,0.0,978,final,65,1009,0.0,245.0,97,1114,9132,6130,2322,3.7,1680498000,283,8.8,3.8,44.993,-93.175
94,2023-04-04,-1.1,47,383,258,115,903,810,3.0,1680584400,2.4,68,8.8,1680624000,1.1,1680595200,4.3,4.3,976,final,80,1006,1.5,232.0,81,1121,9186,6187,1935,2.0,1680584400,68,16.0,6.4,44.993,-93.175
100,2023-04-05,-4.5,47,385,260,116,903,814,2.8,1680685200,2.2,217,12.5,1680728400,-3.9,1680746400,5.0,5.0,974,final,75,1005,39.0,219.0,69,1127,9238,6245,1667,-0.5,1680670800,217,20.9,7.8,44.993,-93.175
22,2023-04-06,-9.9,47,387,263,116,904,819,2.8,1680811200,6.6,272,8.4,1680757200,-5.6,1680778800,0.0,0.0,994,final,54,1026,0.0,145.0,263,1134,9290,6302,6301,-1.6,1680757200,272,16.1,5.4,44.993,-93.175
41,2023-04-07,-5.9,47,389,265,116,905,823,10.0,1680904800,7.1,97,6.3,1680915600,-2.8,1680861600,0.0,0.0,998,final,52,1030,0.0,54.0,265,1140,9339,6359,6359,3.3,1680843600,97,11.3,4.4,44.993,-93.175
46,2023-04-08,-1.3,48,391,267,116,906,828,18.9,1680991200,7.2,119,7.1,1680991200,3.3,1680955200,0.0,0.0,992,final,47,1023,0.0,31.0,267,1146,9388,6415,6414,10.2,1680930000,119,13.9,4.9,44.993,-93.175
78,2023-04-09,-1.9,48,393,270,116,907,832,18.9,1681074000,2.3,189,7.7,1681059600,8.9,1681030800,0.5,0.5,991,final,32,1022,0.0,0.0,82,1152,9434,6470,1963,14.8,1681016400,189,13.2,4.9,44.993,-93.175
39,2023-04-10,0.3,48,395,272,117,907,837,22.2,1681160400,5.4,243,4.9,1681167600,8.9,1681128000,0.0,0.0,991,final,38,1022,0.0,0.0,153,1158,9479,6526,3681,15.8,1681102800,243,8.4,2.6,44.993,-93.175
64,2023-04-11,4.0,48,397,274,117,908,841,27.2,1681250400,2.6,209,8.0,1681250400,11.1,1681196400,0.0,0.0,985,final,38,1015,0.0,0.0,140,1163,9523,6580,3361,20.0,1681189200,209,14.0,4.6,44.993,-93.175
0,2023-04-12,8.5,49,399,276,117,909,845,31.1,1681336800,7.5,225,8.2,1681290000,17.2,1681300800,0.0,0.0,975,final,39,1004,0.0,0.0,276,1169,9565,6634,6634,23.7,1681275600,225,15.2,5.6,44.993,-93.175
17,2023-04-13,4.5,49,400,279,117,909,849,30.6,1681419600,5.4,186,9.8,1681423200,18.3,1681383600,0.0,0.0,972,final,30,1002,0.0,0.0,261,1174,9605,6688,6262,23.9,1681362000,186,15.8,5.8,44.993,-93.175
40,2023-04-14,6.9,49,402,281,117,910,853,28.3,1681506000,5.7,198,9.9,1681498800,14.7,1681531200,0.0,0.0,972,final,43,1002,0.0,0.0,262,1179,9644,6741,6287,20.6,1681448400,198,17.0,5.4,44.993,-93.175
98,2023-04-15,5.3,49,403,283,117,911,857,14.4,1681534800,2.4,318,7.4,1681603200,3.9,1681617600,20.5,20.5,977,final,83,1008,0.0,0.0,53,1184,9681,6793,1265,8.0,1681534800,318,11.8,5.2,44.993,-93.175
100,2023-04-16,-1.7,50,405,285,118,911,861,3.9,1681621200,2.4,335,11.0,1681700400,0.0,1681650000,29.5,29.5,977,final,84,1008,127.8,0.0,60,1189,9718,6844,1452,0.7,1681621200,335,17.7,8.1,44.993,-93.175
39,2023-04-17,-4.7,50,406,287,118,912,864,10.0,1681768800,4.3,317,11.1,1681707600,-0.6,1681729200,0.0,0.0,978,final,54,1009,0.0,59.0,206,1194,9752,6895,4935,4.3,1681707600,317,17.8,8.4,44.993,-93.175
36,2023-04-18,-5.1,50,408,289,118,912,868,12.8,1681851600,5.9,143,6.6,1681876800,0.6,1681815600,0.0,0.0,983,final,44,1014,0.0,0.0,245,1200,9786,6946,5870,7.2,1681794000,143,10.3,3.1,44.993,-93.175
